phase_connected,final_sigma_P_ns,final_sigma_Pdot_1e-15,total_telescope_time_s,num_epochs,population_type
True,0.0022843411108519323,0.0006801283337295316,300.0,5,young
True,0.08389511326835286,0.005299910646014985,300.0,5,young
True,0.0002669507330506085,5.2196974256138885e-05,240.0,4,young
True,0.04135975680006173,0.021504614694544014,240.0,4,young
True,0.04931915176232489,0.018623359165420943,240.0,4,young
True,0.05289162910727955,0.019463755136369755,240.0,4,young
True,0.009575457271596793,0.005198545283925843,240.0,4,young
False,10.336806811413622,1.0217618052776385,300.0,5,young
True,7.628660328070672e-06,3.0379257559283537e-05,240.0,4,young
True,8.687504847334941e-05,0.0006265859321983438,240.0,4,young
True,0.06340293095056852,0.006954307744321557,300.0,5,young
True,0.014847579548470382,0.0016746047548921387,300.0,5,young
True,9.701510224227109,0.37841224224943837,240.0,4,young
True,0.0033253606332706107,0.004919919887671982,240.0,4,young
True,0.0031034934020016387,0.0020965327332199174,240.0,4,young
True,0.026920707592886645,0.0034780833761391206,300.0,5,young
True,7.777884771106168e-06,1.0770310902821508e-05,240.0,4,young
True,3.280676716275632e-05,5.1110983249206066e-06,240.0,4,young
True,0.18836555789341983,0.01681299634111055,360.0,6,young
True,5.2340148926491985e-05,0.00011180363588367539,240.0,4,young
True,0.0002686467447887773,3.487806995022704e-05,240.0,4,young
True,0.4199303079353228,0.10537975127747487,240.0,4,young
True,0.002251555137722934,0.0031683240500479113,240.0,4,young
True,7.921098693378639e-05,0.00028560510967613506,240.0,4,young
True,0.007058296720487837,0.0003182133417679254,240.0,4,young
True,0.13925060944944823,0.015119459481304826,300.0,5,young
True,0.014646273046983335,0.002788987822287679,240.0,4,young
True,0.3481336353301578,0.027813512369069898,240.0,4,young
True,0.03141110266433698,0.00949349933892357,240.0,4,young
True,9.539156433057522e-06,5.622228080857355e-06,240.0,4,young
True,0.10151970660855898,0.049653771759708344,240.0,4,young
True,0.007244291149570602,0.0034380192788016047,240.0,4,young
True,5.081161477682006e-06,1.0142841979947935e-05,240.0,4,young
False,4.476885376303437,3.1744122579100305,240.0,4,young
True,0.00615344056817245,0.0019019571933968156,240.0,4,young
True,1.3594885537829493,0.18062009194118783,240.0,4,young
True,0.05262195102530109,0.01614753585294171,240.0,4,young
False,2.637309625665577,14.897249310785723,180.0,3,young
True,0.17079731701672746,0.01554784020992671,2733.75,6,young
True,0.0038903180473922137,0.00015778347037436857,240.0,4,young
True,0.004336844118374757,0.002024881171160398,240.0,4,young
True,0.14389074292960272,0.07288147678904322,240.0,4,young
True,0.0008984972984841524,0.00022498181368496196,240.0,4,young
True,0.06904551897410505,0.014601847048881369,240.0,4,young
True,0.002421569274405772,0.00045066740026793503,300.0,5,young
True,0.01381518401236316,0.0038145264267463244,300.0,5,young
True,0.01745508611216553,0.0022673974948725045,240.0,4,young
True,0.024781000157830448,0.008964302411171087,300.0,5,young
True,0.0005886516547201891,0.0004143820768482618,300.0,5,young
True,0.0042185990327843976,0.0011189600354983298,300.0,5,young
True,0.011122626544613963,0.002160574375420977,1215.0,6,young
True,9.32796280183288,1.3118577127416726,240.0,4,young
True,5.1704183516806384e-05,0.0004215692082001098,240.0,4,young
False,0.13412891752545392,0.09458077333508087,240.0,4,young
True,0.015658746259689875,0.0034838964800703487,240.0,4,young
True,0.00019984179414793415,0.00016095307311508742,240.0,4,young
True,2.724537553723542,0.11721745618619392,300.0,5,young
True,0.0003488572038584454,0.00010894684637327894,300.0,5,young
True,0.01063511465430573,0.0038695028591392865,300.0,5,young
True,0.0008030572405157706,0.00033988187774746287,2733.75,6,young
True,0.0019056520752305855,0.00032536717803500126,300.0,5,young
True,0.015478130031536946,0.005998602394980389,240.0,4,young
True,0.8901875249686361,0.06082050602657482,6150.9375,6,young
True,0.7931399418944581,0.21454131543161023,240.0,4,young
True,0.0002760776578704379,0.0005563311173191229,240.0,4,young
True,0.038753620907957156,0.009260188801852925,300.0,5,young
True,0.0009308720458419406,0.000417637483778081,240.0,4,young
True,0.0004084098189880254,0.00013458614916459603,300.0,5,young
True,0.002190089315737016,0.0033692566752187947,240.0,4,young
True,0.006686737925046835,0.001760191976090314,240.0,4,young
True,0.00014973350685210048,0.00011642349079933717,1822.5,6,young
False,13.511195582520505,47.16253750428907,180.0,3,young
True,0.045428366692287385,0.01890873084158563,240.0,4,young
True,0.00012472711425926355,7.864371600532506e-05,240.0,4,young
True,0.0002717872953397034,5.2829476773642774e-05,240.0,4,young
True,0.007485215840114039,0.004012173091089857,240.0,4,young
True,0.03632202996477826,0.01999007773475485,300.0,5,young
True,0.0005641486760577736,0.0012305610305796745,240.0,4,young
True,2.711192387319537,0.2956663947058446,240.0,4,young
True,0.00025334343978141886,0.00040689852837242995,240.0,4,young
True,0.13013454983758177,0.021802335009480464,240.0,4,young
True,0.003621786494698619,0.0024875666952792223,300.0,5,young
True,4.108475389477701e-06,1.0877808867829717e-06,240.0,4,young
True,0.16282560857550282,0.08771189396495571,240.0,4,young
True,0.5559495103644594,0.15423271058320198,240.0,4,young
True,0.013343224763075706,0.0069602205261041225,300.0,5,young
True,0.0047761152715269425,0.0014062794310905102,240.0,4,young
True,5.236766380004118e-06,4.420621391901188e-05,240.0,4,young
True,0.03280529902598674,0.009728843821594953,240.0,4,young
True,0.002531338752281354,0.0016107797837395573,240.0,4,young
True,0.013808565745712395,0.009343817590081105,300.0,5,young
True,0.2706160104324406,0.009607216512952344,300.0,5,young
True,0.0006270882341225665,0.0008531747284182098,240.0,4,young
True,0.007009799228710525,0.006492560818766196,240.0,4,young
True,0.0005936954583527142,0.0014413884025640726,240.0,4,young
True,0.23097112593108088,0.011525592741534757,360.0,6,young
True,0.015598381150544256,0.009616516732837088,240.0,4,young
True,0.029637148921843933,0.012585100852271066,240.0,4,young
True,0.0009554802361952989,0.00024033490926048733,300.0,5,young
True,0.0215775887723785,0.0204884877710607,240.0,4,young
True,0.008487877689613973,0.001436840110583884,240.0,4,young
True,0.023050428377859148,0.008022994413561406,240.0,4,young
True,0.02641291602083747,0.011103589474331037,240.0,4,young
True,0.015451417661811233,0.006992089721847287,7560.0,6,young
True,1.1863859610835646e-05,6.300462334185439e-05,240.0,4,young
True,4.2450880318646366e-08,1.3440978063589589e-06,240.0,4,young
True,0.0006790331822339246,0.0005671433537594758,240.0,4,young
True,7.895664443378166e-05,0.00017606684390820393,240.0,4,young
True,0.011917127384276225,0.011268528121746642,240.0,4,young
True,0.002892395917711499,0.0015851874062531987,240.0,4,young
True,0.00023422997940470924,0.00017428618692491948,540.0,6,young
True,0.008006500272288069,0.0017198191902418516,240.0,4,young
True,1.9425085379601334e-06,9.70889475155704e-06,240.0,4,young
True,0.22959913237073062,0.06156043512073934,300.0,5,young
True,0.0600043667229081,0.010990124377826194,300.0,5,young
True,0.008119643214985966,0.005237874217780958,300.0,5,young
True,0.016366879928640703,0.006381970191839868,300.0,5,young
True,7.249818652494715e-05,9.793313723829962e-05,300.0,5,young
True,0.0007314328219179835,6.668547406481979e-05,240.0,4,young
True,0.07880188930278191,0.011126964600029468,1215.0,6,young
True,0.0003820175318503732,0.00021448423192957334,240.0,4,young
True,0.001816639388539412,0.0007744860689054417,240.0,4,young
True,0.016713212795077436,0.002527775234378755,240.0,4,young
True,10.808506885772342,0.31277329253035946,300.0,5,young
True,0.006941507930687426,0.0025416000242615136,300.0,5,young
True,9.790376364915305e-06,2.4452431580888067e-06,240.0,4,young
True,0.0026274368322990213,0.0008235234988855021,300.0,5,young
True,0.0021274545133702144,0.0015054585588503418,240.0,4,young
True,7.513904885751814e-05,3.145971418308929e-05,240.0,4,young
True,0.005758913665107818,0.010014173700327082,240.0,4,young
True,0.004885684035798436,0.0011364349673032713,240.0,4,young
True,3.751931956881068,0.16086700341597057,240.0,4,young
True,0.0003297089131261525,0.00014652441743366043,300.0,5,young
True,0.0004369954210009005,0.007260136532680838,180.0,3,young
True,0.022180843034561894,0.019764241584672028,240.0,4,young
True,0.011312355783159445,0.0069544277217626,240.0,4,young
True,0.0080516725864188,0.00696720565830565,240.0,4,young
True,0.1471054020836349,0.03587854619148952,300.0,5,young
True,0.01997486790934097,0.0036648976603395004,300.0,5,young
True,0.0404500675468205,0.0050601847398204294,240.0,4,young
True,0.00038869788109443095,0.0007673510299440557,240.0,4,young
True,0.00013413288754523755,0.0001731261176084056,300.0,5,young
True,0.00011518259538796984,2.289790809744963e-05,240.0,4,young
True,37.941086339935794,1.4861968972855344,2733.75,6,young
True,0.09977237213760529,0.021671575927120986,300.0,5,young
True,2.844135542192798,0.22723479476125855,240.0,4,young
True,0.00046092835511665097,0.0004183340412515058,240.0,4,young
True,0.00010200163780538974,0.00037028703266093056,240.0,4,young
True,0.0002694147404089314,0.00025815122111765313,240.0,4,young
True,0.012771295205979548,0.004320159175253985,240.0,4,young
True,0.018792724830501685,0.015576583865159421,240.0,4,young
True,1.881947034302601e-05,3.517440087994103e-05,360.0,6,young
True,0.0001804175482623521,7.255518478277308e-05,240.0,4,young
True,0.00423157097414899,0.0029039605857090977,240.0,4,young
True,0.21818977446085622,0.00776799367384139,300.0,5,young
True,0.07410578560827759,0.021285993431328414,240.0,4,young
True,0.005459484432881564,0.0027404404400624806,240.0,4,young
True,0.003798565607010699,0.0006609288589405014,240.0,4,young
True,0.003555400233643758,0.0008190283725083885,300.0,5,young
True,6.50109562486738,0.12056655028474543,360.0,6,young
True,0.4648802314471582,0.06398687268694885,300.0,5,young
True,1.1756574280232335e-05,6.188082713309613e-05,240.0,4,young
True,0.08449889888929232,0.035867709177935,300.0,5,young
True,0.005382921277659817,0.006269094140292269,240.0,4,young
True,0.0019975159480616453,0.005314957559013469,240.0,4,young
True,0.015699350439386233,0.0016493151450254712,300.0,5,young
True,0.00022197735626340462,0.0003097642314894019,240.0,4,young
True,0.11805025238429448,0.007123772593410475,300.0,5,young
True,0.003470589349304862,0.00402378874264608,240.0,4,young
True,0.007521018315876134,0.0010792339148385538,300.0,5,young
True,0.007015617415698027,0.005430591611348014,240.0,4,young
True,0.0021569725106179403,0.00020233748306900914,240.0,4,young
True,0.14646973625113194,0.009981114980188506,300.0,5,young
True,0.024003589798214958,0.015431784847642526,240.0,4,young
True,0.00011700680792453597,0.00014114399261102244,300.0,5,young
True,0.027384780214256617,0.008651777798564169,300.0,5,young
True,0.04089240586687398,0.02837981174076619,240.0,4,young
True,2.6118847424465343,0.08135000830925196,360.0,6,young
True,0.0018289614492933521,0.0006934351709774298,1822.5,6,young
True,6.969452441210171e-06,3.851941569439536e-06,240.0,4,young
True,0.014243342788914318,0.002122331324435558,240.0,4,young
True,0.006542499593068444,0.0008547888505414757,240.0,4,young
True,0.0012796111144514506,0.0030277012503204595,240.0,4,young
True,0.0006242311132503744,0.00039971910753358033,300.0,5,young
True,8.55794419372261e-05,5.193237868827238e-05,240.0,4,young
True,0.047236043586731044,0.006185542247451891,240.0,4,young
True,34.09899222952014,0.6176204325098097,360.0,6,young
True,0.0010413975179374994,0.0004524451130625486,300.0,5,young
True,0.0003904062751723264,0.0005740822689560409,300.0,5,young
True,0.7167793944055391,0.2368676043527685,240.0,4,young
True,0.04409241425782731,0.0074271599057182105,2733.75,6,young
True,0.0005042855621738712,0.0009195293354786794,240.0,4,young
True,0.00011981834834046904,8.581071633805508e-05,240.0,4,young
True,0.0001482258623891376,0.00012619770667287745,240.0,4,young
True,0.0028900299373692054,0.0007598489738365167,240.0,4,young
True,0.00161713075364892,0.00035706785647048766,300.0,5,young
True,0.00010746815558324373,0.0002602538611655184,240.0,4,young
True,0.5249845042871024,0.06859201355220333,240.0,4,young
True,1.201055647880733,0.04356046137565577,240.0,4,young
True,3.666918811376678,0.24428294986110466,240.0,4,young
True,0.0012556434815851822,0.00045283780582056526,300.0,5,young
True,0.0034310318112134863,0.00438539682786926,240.0,4,young
True,0.014653541848816837,0.0006479171746220926,240.0,4,young
True,0.015908450529954713,0.0056349110919544166,300.0,5,young
True,65.34863914381891,0.6663313436683586,945.0,7,young
True,0.00680856786607462,0.0008575096996345886,240.0,4,young
True,0.004008541343357483,0.0007323831291415051,300.0,5,young
True,5.101951181356906e-05,3.740813734376904e-05,240.0,4,young
True,0.0005441654133549003,0.002133841733382583,240.0,4,young
True,0.0015763125089247412,0.0009083815839602022,240.0,4,young
True,0.07035243618345166,0.006966146339689039,360.0,6,young
True,127.02341672929397,2.1469306210395716,300.0,5,young
True,1.6505695224002554e-06,2.6236331521653423e-06,240.0,4,young
True,0.0002167589373530142,0.0004879341320077802,240.0,4,young
True,0.03491504333567536,0.02908489956193222,240.0,4,young
True,0.004013081305862192,0.002010981365996716,240.0,4,young
True,0.04153030930651367,0.010944834292256629,300.0,5,young
True,2.0731260314051844e-05,1.9011972463912922e-05,300.0,5,young
True,0.027829888181485275,0.007425514350698435,240.0,4,young
True,0.016132177438661792,0.0015536997087294826,300.0,5,young
True,0.00011695969241210625,4.506238010641932e-05,240.0,4,young
True,1.5766552394935655e-06,5.891329589480323e-06,240.0,4,young
True,0.12063396879611374,0.015980761169124582,300.0,5,young
True,0.002246932841296246,0.0007806336751921363,240.0,4,young
True,0.00010273775395319812,0.00017327293966012706,240.0,4,young
True,0.12662758839918153,0.006499584329711002,300.0,5,young
True,7.941325230547277e-05,3.8674511269022476e-05,240.0,4,young
True,9382.06543306988,67.43690598499585,240.0,4,young
True,0.05416374735020072,0.010530628960634286,300.0,5,young
True,0.000604511489518229,0.00037323643735839986,240.0,4,young
True,0.018051748980236485,0.0034667738145092025,240.0,4,young
True,0.009729244443342486,0.0068744326886026495,240.0,4,young
True,0.4578958304273534,0.05197155674377415,240.0,4,young
True,0.10361172089887975,0.02295235062843049,300.0,5,young
True,0.0010441483832031486,0.0007668627563633175,240.0,4,young
True,0.024789170552061035,0.021517351398037888,240.0,4,young
True,3.3372914244009625e-05,9.69285472386506e-06,240.0,4,young
True,0.018987467290606835,0.0020739428331846316,240.0,4,young
True,0.00010039806299567454,7.650651011930891e-05,360.0,6,young
True,0.2647840194872361,0.1153550990858589,240.0,4,young
True,0.0005363682424111623,0.0003686101153525641,300.0,5,young
True,7.272264778189473e-05,2.0850143071597902e-05,240.0,4,young
True,0.024123352584302517,0.010052911142242951,240.0,4,young
True,0.043148509174315175,0.0023975040938280104,300.0,5,young
True,0.04409443494159319,0.014328466938852825,300.0,5,young
True,0.022610238107807528,0.002480679908840999,300.0,5,young
True,0.028927161085116632,0.00763953012712999,240.0,4,young
True,0.00042474804913555887,0.0005205660996056279,240.0,4,young
True,0.0037682956673063014,0.0006062893160790479,240.0,4,young
True,0.5770195563152738,0.10438931834889188,300.0,5,young
True,0.003838170071348652,0.005892568635159276,240.0,4,young
True,0.0046575052829595474,0.000609166065211109,240.0,4,young
True,0.0072863962333867905,0.008725610280647278,240.0,4,young
False,13.96125602312314,11.647503959794774,540.0,4,young
False,152.04024302866299,336.0423268723845,270.0,3,young
False,5.089707962568464,17.261411898779002,180.0,3,young
True,0.05085682789981326,0.03763899853454351,240.0,4,young
True,17.13042201842393,0.4845760044839295,300.0,5,young
True,0.004266619367106545,0.0022116932010746706,240.0,4,young
True,0.02091963675455131,0.018552400857313998,240.0,4,young
True,1.95259658774751e-06,3.779016422286436e-06,240.0,4,young
True,0.004505358031976566,0.001389041340737249,240.0,4,young
True,0.009962679323180412,0.0026316158896976705,300.0,5,young
True,0.3789477033216049,0.030800050546743257,360.0,6,young
True,0.15023640776142336,0.005970901387763225,300.0,5,young
True,0.00014230645335413055,0.0001041231064196198,240.0,4,young
True,0.00015225225237411102,0.00016078161651205802,240.0,4,young
True,0.001008016160783801,0.0027580275069888686,240.0,4,young
True,1.8086050836774166,0.3950704136111736,240.0,4,young
True,0.022113458330545253,0.007948894966232857,240.0,4,young
True,0.022751677102785,0.004209325841209155,810.0,6,young
True,0.01373431127351528,0.006462404102996384,300.0,5,young
True,0.003957301586211184,0.0011411157477913842,360.0,6,young
True,0.00029626371621361533,0.00034103158305384744,240.0,4,young
True,0.11215720856027926,0.008226604288014356,360.0,6,young
True,1.7843996994545737e-05,7.431374676433553e-06,240.0,4,young
True,0.005452521217308525,0.0017618292857125566,240.0,4,young
True,0.03813403307669393,0.01213608047277899,240.0,4,young
True,0.07943596377029044,0.04046141585701101,300.0,5,young
True,4.7511686472992565e-05,0.0001223378431374941,240.0,4,young
False,39.01021892433758,89.26094521375587,180.0,3,young
True,0.0011587677090529299,0.001322567331723843,300.0,5,young
True,1.1183885794005433e-05,3.493667930009017e-05,240.0,4,young
True,0.2715822688157068,0.11209464813489113,240.0,4,young
True,0.04629131833279807,0.014092407968599983,240.0,4,young
True,0.00030901199046528204,0.00016955398349495702,360.0,6,young
True,0.0048252691152843455,0.0010813923989436737,240.0,4,young
True,0.014176204708077532,0.0018599830328406984,240.0,4,young
True,0.28525923727986274,0.026951933783699145,540.0,6,young
True,0.005470981106281949,0.006986844339588804,300.0,5,young
True,0.00023838208497414768,0.00047676545979205933,300.0,5,young
True,0.0010174199109800174,0.00022824534979498244,240.0,4,young
True,0.03255511831112178,0.007213016007640468,300.0,5,young
True,0.012563783659616471,0.0014958715124155895,300.0,5,young
True,1.184756492104283,0.1179484043584183,240.0,4,young
True,0.3433555253048985,0.08744674167228449,240.0,4,young
True,0.26180119585573447,0.05980005599531567,240.0,4,young
True,0.031245442019558506,0.006305642582697651,240.0,4,young
True,0.005574024889571736,0.004587525058346451,240.0,4,young
True,0.08414915061595994,0.010139851868693832,300.0,5,young
True,9.31709882097368e-06,2.542573138143236e-05,240.0,4,young
True,0.0035326027851125866,0.0008810710006559457,300.0,5,young
True,0.08169005142389414,0.0625214047890287,240.0,4,young
True,0.24759225744646038,0.040959827891551434,300.0,5,young
True,0.0034446332976543564,0.0012674033311898582,240.0,4,young
True,0.09163382193273159,0.010035662891812838,300.0,5,young
True,1.0576815431245767,0.09538585568098375,240.0,4,young
True,2.094565158635758,0.17560010535507808,300.0,5,young
True,14.019099582156299,0.740086553966431,240.0,4,young
True,0.04705864968731736,0.0040795992048757775,360.0,6,young
True,0.003686598141343007,0.006716295683791058,240.0,4,young
True,290.15324829170254,11.6511372342853,240.0,4,young
True,0.013037594862571842,0.005584154010402371,240.0,4,young
True,0.0004802320120853706,0.0011241380936246304,240.0,4,young
True,0.42980974788732523,0.009759780134410468,240.0,4,young
True,0.00030876000322541987,0.0001644976906707061,240.0,4,young
True,0.7302698194790562,0.03658247558272838,300.0,5,young
True,5.1516578929069884e-05,6.928081106443641e-05,240.0,4,young
True,0.06545433526078019,0.02810619990814275,240.0,4,young
True,0.06474264559736248,0.007549465287988585,300.0,5,young
True,0.01620445868280971,0.002612269355860155,240.0,4,young
True,1.305961933021664e-05,1.2587100931777547e-05,300.0,5,young
True,1.1890238602317211,0.15979643495843784,300.0,5,young
True,0.14203258877020244,0.08067696823136403,240.0,4,young
True,0.016088898239050218,0.0613080858467168,180.0,3,young
True,0.035690437734865285,0.003363969165620626,300.0,5,young
True,1.4328850070076433,0.006212505182694696,240.0,4,young
True,0.039702052767323116,0.012749929761826151,240.0,4,young
True,0.007787623255957674,0.003059767980585838,240.0,4,young
True,7.860579001083362e-06,9.284794371428612e-05,240.0,4,young
True,0.012024835930251216,0.004009441662421166,300.0,5,young
True,0.0027523396915376634,0.0018862995030650735,240.0,4,young
True,9.030426576983374e-06,1.3497535589120696e-05,240.0,4,young
True,4.431045343501415,0.07874637951175029,300.0,5,young
True,0.0035859147029761815,0.000975684836086419,360.0,6,young
True,0.0002010721762138847,0.0001561397516251219,240.0,4,young
True,2.393436909532419,0.11360150057026336,1215.0,6,young
True,0.0011487043450317896,0.00010156619364746846,240.0,4,young
True,3.513934989540566e-06,3.091533451287764e-06,240.0,4,young
True,0.005712135837448363,0.003794600026972596,240.0,4,young
True,0.4381408105981563,0.03352431837021115,1215.0,6,young
True,0.0006568269132766701,0.001940005827605551,240.0,4,young
True,0.004828421798671912,0.000414233799714611,240.0,4,young
True,0.004638930114865007,0.0004235521331228495,240.0,4,young
True,0.2939203730344307,0.02425226297936374,240.0,4,young
True,0.0011821621726336119,0.0004950151878748372,300.0,5,young
True,0.16220143608501467,0.01154740908079117,360.0,6,young
True,0.00010149243406263292,5.077495555618703e-05,240.0,4,young
True,5.2697672922261445,0.23020818202185134,240.0,4,young
True,0.08408185867379764,0.007930548398225774,240.0,4,young
True,0.00032313974445027596,0.0005482734376039063,240.0,4,young
True,0.12107806794978904,0.009995725883076076,240.0,4,young
True,0.0002483790390471915,0.00011619310210788369,240.0,4,young
True,0.00996267078570366,0.0008837879855305926,240.0,4,young
False,0.13365955137777843,0.09585293225769675,675.0,5,young
True,0.017929979835750624,0.014247860792312213,300.0,5,young
True,0.0027468859211116996,0.0008934093470099891,240.0,4,young
True,0.22281596909873605,0.054534352508133266,240.0,4,young
True,0.0038333623585739877,0.00031904504897403095,240.0,4,young
True,7.704212806123508e-05,0.00016410265059451886,240.0,4,young
True,0.001529565157855409,0.001210723802069978,240.0,4,young
True,0.7786486337550759,0.0398791355715809,300.0,5,young
True,0.0092425243195622,0.014126993770277518,240.0,4,young
True,0.08881629835123894,0.05265984403585546,240.0,4,young
True,0.04062744082679537,0.006379572859218445,240.0,4,young
True,0.10778359584698859,0.007331458936014075,240.0,4,young
True,0.8804985276816446,0.04428049347001925,300.0,5,young
True,0.009500440760773448,0.006971859066632013,240.0,4,young
True,0.00683425273277136,0.0006624740301269121,240.0,4,young
True,0.00013964266804683285,0.00010086511743085557,240.0,4,young
True,0.9095712194933243,0.049646828909824116,300.0,5,young
True,0.01455940371667455,0.01182936009596765,240.0,4,young
True,0.11724218931398721,0.015255508040761246,240.0,4,young
True,6.761590576711897,0.2668826264910904,360.0,6,young
True,0.00011401760861157736,0.00010313819191334618,300.0,5,young
True,0.25654829308787724,0.04476110056003482,240.0,4,young
True,0.0054085079849051435,0.008257251832707214,240.0,4,young
True,0.08029337906241786,0.008645124123923919,240.0,4,young
True,0.008891233951513644,0.012789588337540344,240.0,4,young
True,0.3944246227838019,0.11572007018273293,300.0,5,young
True,0.02301344971984602,0.020445981018876156,240.0,4,young
True,0.007837814929525226,0.001370267014984279,360.0,6,young
True,0.027138770323708084,0.013305730906398248,240.0,4,young
True,0.000396068857540697,3.953571638396286e-05,240.0,4,young
True,0.0002368922435214238,0.00018082467479372776,240.0,4,young
True,0.0007804416171011423,0.00037162739715358256,240.0,4,young
True,4.905901748508614e-05,1.1500339734992273e-05,240.0,4,young
True,0.052788298337062015,0.00792870401817842,240.0,4,young
True,0.0005511485994519131,0.0016555700138496836,240.0,4,young
True,0.000211083673553716,6.565683018075701e-05,240.0,4,young
True,0.00031184135698279173,0.00024307841281487447,240.0,4,young
True,0.4038524904934001,0.03619961153482188,1215.0,6,young
True,0.002923704944982393,0.0006740408116520353,240.0,4,young
True,0.10422906864887072,0.004078169553247191,300.0,5,young
True,0.19354894366230121,0.007062074981196632,240.0,4,young
True,3.179080446694933e-05,3.9456808071382014e-05,300.0,5,young
True,0.41132976097270646,0.14367908768328608,240.0,4,young
True,0.7067451545730715,0.006747376674717688,240.0,4,young
True,0.01310454153802166,0.004786566405466012,300.0,5,young
True,0.07343449500937066,0.05537448227575377,240.0,4,young
True,0.0014329277466883323,0.0009605963242998706,240.0,4,young
True,0.008885048697077515,0.0006888054326957941,240.0,4,young
True,0.00026872150779573117,0.00036642464637876704,240.0,4,young
True,0.03794468520591971,0.005823123500029908,1822.5,6,young
True,0.19850616122597828,0.02250062443936166,240.0,4,young
True,0.9028670785969828,0.1586678524544261,240.0,4,young
True,0.21900634538765182,0.05384709040486071,300.0,5,young
True,2.6341289846747966e-05,2.7831745183137647e-05,240.0,4,young
True,0.02930307573629335,0.007554373083504894,240.0,4,young
True,0.25214904850578107,0.010686502241490987,300.0,5,young
True,0.054253962154302074,0.0073986030936916075,240.0,4,young
True,45.797885824035895,3.6314229554117285,240.0,4,young
True,0.02639483172438855,0.014555629952198036,240.0,4,young
True,0.00034295595151587584,0.00033346644424225787,240.0,4,young
False,1780.9408622233304,724.0338007982187,180.0,3,young
True,0.09287348571090996,0.013343452204077412,240.0,4,young
True,0.0019221666928193547,0.00031843369473077634,300.0,5,young
True,0.002244078759021883,0.002315515083498543,240.0,4,young
True,0.0054019267542516096,0.004551789798394908,240.0,4,young
True,0.005042117009735609,0.002748187923874867,300.0,5,young
True,0.003619923257094738,0.00021142099224548004,240.0,4,young
True,2.19946909009671,0.18088956207262977,300.0,5,young
False,756.7641893352504,362.2047791092652,180.0,3,young
True,0.0005788177522724746,0.002259744434868709,240.0,4,young
True,0.017196049400162297,0.010375102162438378,240.0,4,young
True,0.004412709443112132,0.0012404662958513948,360.0,6,young
True,0.10819927349090304,0.04364594452616453,240.0,4,young
True,1.901771920837531e-06,9.112989466017926e-07,240.0,4,young
True,5.799957610890788e-06,1.8180214998417224e-05,240.0,4,young
True,0.005839507764065007,0.0029235533851001035,300.0,5,young
True,0.5959429434117655,0.01726825754213494,240.0,4,young
True,0.007005610315841749,0.006018238637066906,240.0,4,young
True,0.04639532348978635,0.035308047670415336,240.0,4,young
True,0.0016042661720113746,0.0009645944800956176,240.0,4,young
True,0.10697540522171425,0.023731887707051615,240.0,4,young
True,0.002200074258855152,0.004106256966792671,240.0,4,young
True,1.3158468725969044e-05,1.1173047169625266e-05,240.0,4,young
True,0.0044081234728828005,0.0014691714604216735,1215.0,6,young
True,0.400058448192148,0.03465704798659046,300.0,5,young
True,0.08041905292870224,0.015992860491808047,240.0,4,young
True,0.0002866710888502256,0.0005372663908832964,240.0,4,young
False,3.7477233028917882,12.326470227105212,180.0,3,young
True,0.012346612053292154,0.005758943767210258,240.0,4,young
True,52.42795819345641,1.6865322054800636,1822.5,6,young
True,0.0005682127229483446,0.00015263840100725008,300.0,5,young
True,0.00031072444393015995,0.000683285021760268,240.0,4,young
True,14.594934484685126,0.18151944876498916,360.0,6,young
True,0.0037236044881746844,0.0009027922917281261,300.0,5,young
True,0.5690022199674771,0.06407294172619836,300.0,5,young
True,0.0014609836853839628,0.00043814083621715883,240.0,4,young
True,7.693324997701079e-07,1.4890642531098438e-05,240.0,4,young
True,0.16885180876958014,0.05508522512153949,300.0,5,young
True,7.257599974876133e-05,6.695379310976216e-05,300.0,5,young
True,0.7272752577937813,0.16971624495945645,300.0,5,young
True,0.01264772389188453,0.005973467480734603,240.0,4,young
True,1.6623835174322847e-05,2.3736553879962085e-05,240.0,4,young
True,0.004494150293736558,0.0029314391017571805,300.0,5,young
True,0.12018163540747759,0.043990044942337055,300.0,5,young
True,0.0017495800975809981,0.0003078068575367619,300.0,5,young
True,0.038426205660104316,0.016550382277679732,240.0,4,young
True,0.00027695804971536757,0.00017851560550246554,240.0,4,young
True,5.0196032993398614e-05,4.3058700356678596e-05,300.0,5,young
True,0.0002349571202600979,0.0005270940806188606,240.0,4,young
True,1.9126226923441787,0.12333770021853023,300.0,5,young
True,0.003875082524879479,0.0015921445310579515,240.0,4,young
True,0.4925269790015868,0.032301348427687386,240.0,4,young
True,0.034717079973532,0.0031368697993120367,240.0,4,young
True,9.043566122679326e-05,0.00016930999816793833,240.0,4,young
True,5.909777913022699e-07,9.451706679838263e-07,240.0,4,young
True,0.018027352853402727,0.019472169392077916,240.0,4,young
True,4.524254255268306e-05,5.450898891923093e-05,240.0,4,young
True,0.0013836494110965934,0.0034168458439511906,240.0,4,young
True,0.001141591923622035,0.000134009206578217,240.0,4,young
True,0.5109057626404513,0.043703721333452454,240.0,4,young
True,1.7445994563167227e-06,1.0593558323488645e-06,240.0,4,young
True,0.12478585639022179,0.00920371081294843,240.0,4,young
True,1.7206580760546568,0.022644910361573012,240.0,4,young
True,0.15744891144448933,0.05626755197483797,300.0,5,young
True,2.5599470897168832e-06,2.6064039949745267e-06,240.0,4,young
