mass_1_source,mass_2_source,a_1,a_2,final_mass_source,final_spin,redshift,cos_tilt_1,cos_tilt_2,chi_eff,chi_p,cos_theta_jn,phi_jl,log_likelihood
146.56374398638175,50.379117995355244,0.9436625201547681,0.1483723680679165,189.04300989402938,0.8703689213132043,0.6099640960085742,0.5037133766524269,0.5083971393465688,0.3730378558468084,0.8152025372282996,0.8727587406099382,5.25292223683638,246.14632213443303
129.43770334296937,56.17689370072295,0.9793884479271553,0.5208441750896469,178.89963994120248,0.748907304848531,0.6153700263760198,-0.07319480366489838,0.884240799401235,0.08939745294014771,0.9767613979501809,0.9476874146812002,4.325012888407304,246.17293585795795
151.74436285758088,83.43963490190517,0.9374315138941,0.5764340669743642,223.59768202928223,0.8133458828667806,0.32770038781472616,0.38123477767872815,0.2860138472642223,0.28908073697286485,0.8666350503092736,0.06957838908353216,3.8783376669372522,246.271824586157
136.819051171456,67.90972287330558,0.9045382496734863,0.432101518818051,197.25213954573837,0.6707139353423428,0.36945697646390047,-0.27911433644728284,0.8921478096498431,-0.04085189851109631,0.8685899778126991,0.75633874664071,2.24758743915536,246.29872643018496
147.48894915732654,37.446276729436924,0.9558456764500584,0.49810434033915746,178.37847971891262,0.911194332528274,0.7373545715328335,0.5868523214870056,0.9197393955624812,0.5401221322297521,0.7739424968286054,0.9431379498138036,5.952185716888916,246.30338448322107
137.3375060053688,67.4349693151782,0.9565602792641367,0.060945732775541765,195.17237744078895,0.8436229869596267,0.5512026846669215,0.40702301989818385,0.2686077939921785,0.26651634025962884,0.8737392821542453,0.9958462522793404,6.13334696790615,246.3140289420497
130.43935937572914,83.64910680049108,0.965580368002249,0.7631097968509012,205.26855943619978,0.6612289333406491,0.28462339281564836,-0.2685563975362125,0.2762289712140216,-0.07563202652091197,0.9301087713395089,0.41194977016115136,1.3822422654717545,246.3160493239358
123.69670024257694,63.89739535223387,0.9775611701814482,0.34493742928433485,180.22899612887196,0.7756327012629822,0.540983226542592,0.025955471646600076,-0.2978893511977976,-0.01826868299638088,0.977231829818321,0.9171987223834013,2.581687454155444,246.31647570313748
149.95893480432477,53.23171256461335,0.9365331695799617,0.22544397266265254,194.3025304695686,0.8798040837623744,0.5893592013521675,0.6319595837723746,-0.5911456110626366,0.4018844449974955,0.7258144658962934,0.7807007254069973,0.231963091113186,246.32145080199695
137.0247139104763,82.52761737957893,0.8217262900137705,0.37596156776944034,209.563371434978,0.7354069441175491,0.3077076234434333,0.06783414189674003,0.5639729893438282,0.11448941380773302,0.8198335353720481,0.16495224353843774,3.308764647325028,246.33045018155195
143.6909436812087,60.41392966568114,0.8427978441768488,0.9533698708799017,195.89259819091632,0.7813409629785135,0.448095565319492,0.16908848560460943,0.43031759235451655,0.22175829854460227,0.8306622923418104,0.9962594770519568,0.7146873916671619,246.3461263790865
179.27528247742669,49.009991686083964,0.9726777671333472,0.010574592796929641,219.96078077739975,0.9125554047056929,0.3847348498070302,0.5981921194636508,0.2996162375986656,0.4576128515129979,0.7794579782358152,-0.8388170778713472,2.30962441759718,246.35914441631058
149.02147661257263,51.04412114191213,0.9259483054726894,0.2610930103202467,193.4639431745261,0.817105149016243,0.4621325216708092,0.24806531889654024,-0.5959313115364029,0.1313941702286464,0.8970062248466764,0.8558865351762375,3.5024576394738025,246.41554252512125
135.0427301747821,62.711739104451944,0.9600109335971314,0.8574029254433252,190.32814949351567,0.7315538848266881,0.4712268839431041,-0.08179200174888812,0.6381128339648611,0.11988156590372721,0.9567943411570959,0.6330027616481584,3.401672664842796,246.4279569349104
134.70361570716497,58.628571915818405,0.9861296597034601,0.19024437442635733,182.9858440576162,0.8997542838097828,0.7652376158240589,0.6874934487551752,0.00017615781407002268,0.4723751219427819,0.7161180691536606,0.8531187161313454,6.2424482508049515,246.47520690405577
140.86355393524124,64.98556936587359,0.9323387108402451,0.41858474280484254,197.96385474698454,0.7791825369874141,0.4981146304052704,0.18303246670479725,-0.666654171027961,0.028680298091676246,0.9165885909835015,0.9974821327884249,6.270538183080413,246.4999106335346
144.11157267464156,40.6113245502103,0.9730352866366492,0.3943681093116358,178.2135092673326,0.8992041243302199,0.7464216149629597,0.5785012510431129,-0.9034965870895979,0.36081331268385636,0.793686878040754,-0.8289988285616575,2.8424230014667913,246.51288821951673
176.01699521185324,65.98649076694329,0.8326341117680405,0.7860795083826322,231.2558279647279,0.8621894499548953,0.31003020457337294,0.5818996902574762,0.6645997009481649,0.4948487227263236,0.6771484901681999,0.45794523864414366,0.010235738775955952,246.53148372613484
150.9711867902116,67.253149367919,0.9631129530963987,0.698311142395538,207.36756824398282,0.894957213489714,0.517531757878051,0.5985485645828333,-0.24420309706964435,0.34625688534709875,0.7715368059527266,0.8563173584919265,0.08928978762612014,246.54208408777436
148.188945188737,61.840932224155836,0.9830635739957041,0.35225302524299956,201.80600526590285,0.8270228791901667,0.4464315802126776,0.3285774136400548,-0.8745726597007599,0.13719710039168045,0.9284809766634556,0.8892657975085145,5.526706056241219,246.56064897922687
139.45985138721127,67.02541559061127,0.9424678369227679,0.4652939234559027,198.3849707124613,0.7806961236411464,0.5300862229454607,0.18218150721810725,-0.592820523455618,0.026429380254922853,0.926695560129839,0.9891131932577907,0.1525315037405637,246.59349669704218
